Rep_Code,Order_Source,Order_Type,Order_Num,Customer_Number,Subcategory,Product_Code,Brand,Subseries,Revenue,Quantity,Invoice_Date,Order_Date,Segment,category
Rep008,E,BO,2D9TD8,3005,TW,P2,B3,Headsets & Microphones,4686,2,15AUG2012:12:00:00 AM,17JAN2009:12:00:00 AM,Public sector,W
Rep005,S,BO,2D9TD8,3005,WB,P2,B5,Headsets & Microphones,972,1,16AUG2012:12:00:00 AM,17JAN2009:12:00:00 AM,Others,Y
Rep004,S,BO,2D9YQM,4257,4B,P2,B4,Headsets & Microphones,2771,3,17AUG2012:12:00:00 AM,20JAN2009:12:00:00 AM,Large Enterprise,Y
Rep008,S,BO,2DA5C7,3264,W,P5,B3,Printers,3269,1,18AUG2012:12:00:00 AM,23JAN2009:12:00:00 AM,Private Sector,N
Rep004,E,BO,2DA5C7,3264,TW,P5,B4,Printers,1949,1,19AUG2012:12:00:00 AM,23JAN2009:12:00:00 AM,Private Sector,W
Rep001,E,BO,2DA5C7,3264,WB,P9,B1,Monitors,2461,2,20AUG2012:12:00:00 AM,23JAN2009:12:00:00 AM,Others,Y
Rep002,S,BO,2DA7YW,9777,TW,P2,B2,Headsets & Microphones,4559,1,21AUG2012:12:00:00 AM,26JAN2009:12:00:00 AM,Private Sector,W
Rep003,S,BO,2DA7YW,9777,3B,P4,B4,Keyboards,4750,4,22AUG2012:12:00:00 AM,26JAN2009:12:00:00 AM,Others,Y
Rep002,E,BO,2DAAL9,4257,3B,P10,B2,Power Adaptors,934,2,23AUG2012:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,Y
Rep007,S,BO,2DAD83,9692,CA,P1,B1,Batteries,2148,4,24AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,X
Rep006,S,BO,2DAD83,9692,3B,P5,B2,Printers,4846,1,25AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Public sector,Y
Rep002,E,BO,2DADCC,206,Y,P2,B3,Headsets & Microphones,2080,3,26AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Large Enterprise,A
Rep009,S,BO,2DADE8,8054,Y,P5,B3,Printers,1452,4,27AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Large Enterprise,A
Rep008,E,BO,2DADE8,8054,,P8,B5,Hard Drives,4126,1,28AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,G
Rep002,S,BO,2DADE8,8054,3B,P1,B1,Batteries,4576,2,29AUG2012:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,Y
Rep004,E,BO,2DAFH3,2276,OI,P4,B5,Keyboards,603,1,30AUG2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,D
Rep001,S,BO,2DAFH3,2276,BI,P5,B3,Printers,2377,2,31AUG2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,U
Rep002,E,BO,2DAFH3,2276,ZI,P8,B1,Hard Drives,1439,4,01SEP2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,U
Rep003,S,BO,2DAFH3,2276,ZI,P5,B1,Printers,1916,3,02SEP2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,U
Rep009,E,BO,2DAMY0,1950,SI,P5,B4,Printers,2657,4,03SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Large Enterprise,M
Rep004,E,BO,2DAMY0,1950,UN,P4,B1,Keyboards,1817,2,04SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,W
Rep007,S,BO,2DAMY0,1950,WB,P5,B5,Printers,3602,2,05SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Large Enterprise,Y
Rep002,E,BO,2DANE4,7738,TW,P9,B5,Monitors,3452,1,06SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,W
Rep003,E,BO,2DANE4,7738,4B,P4,B4,Keyboards,1537,1,07SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,Y
Rep008,E,BO,2DANE4,7738,CI,P9,B2,Monitors,3864,4,08SEP2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,U
Rep008,S,BO,2DAPCK,2977,3C,P7,B3,Power cables,1103,4,09SEP2012:12:00:00 AM,03FEB2009:12:00:00 AM,Others,Y
Rep005,S,BO,2DAQ3K,3369,LB,P5,B3,Printers,2333,1,10SEP2012:12:00:00 AM,03FEB2009:12:00:00 AM,Private Sector,Y
Rep010,S,BO,2DAR0V,727,KI,P8,B1,Hard Drives,4054,3,11SEP2012:12:00:00 AM,04FEB2009:12:00:00 AM,Public sector,A
Rep007,E,BO,2DAR0V,727,Y,P10,B1,Power Adaptors,1625,3,12SEP2012:12:00:00 AM,04FEB2009:12:00:00 AM,Private Sector,A
Rep001,E,BO,2DATQ7,4208,II,P6,B5,Speakers,1099,4,13SEP2012:12:00:00 AM,05FEB2009:12:00:00 AM,Large Enterprise,D
Rep002,S,BO,2DATQ7,4208,XI,P8,B4,Hard Drives,721,1,14SEP2012:12:00:00 AM,05FEB2009:12:00:00 AM,Private Sector,E
Rep007,S,BO,2DAWVN,2577,,P8,B4,Hard Drives,1449,4,15SEP2012:12:00:00 AM,06FEB2009:12:00:00 AM,Public sector,G
Rep007,S,BO,2DAWVN,2577,TW,P1,B3,Batteries,3572,3,16SEP2012:12:00:00 AM,06FEB2009:12:00:00 AM,Private Sector,W
Rep007,E,BO,2DAWVN,2577,3B,P5,B4,Printers,2075,1,17SEP2012:12:00:00 AM,06FEB2009:12:00:00 AM,Large Enterprise,Y
Rep007,S,BO,2DAWVN,2577,LU,P3,B3,Projectors,1973,2,18SEP2012:12:00:00 AM,06FEB2009:12:00:00 AM,Others,Q
Rep003,S,BO,2DCJ3E,9331,UN,P8,B4,Hard Drives,2371,1,19SEP2012:12:00:00 AM,17FEB2009:12:00:00 AM,Others,W
Rep008,E,BO,2DCJ3E,9331,XB,P8,B1,Hard Drives,3234,2,20SEP2012:12:00:00 AM,17FEB2009:12:00:00 AM,Others,Y
Rep002,S,BO,2DCXD2,4257,4B,P4,B3,Keyboards,4102,4,21SEP2012:12:00:00 AM,23FEB2009:12:00:00 AM,Private Sector,Y
Rep003,S,BO,2DDHH2,561,UN,P8,B2,Hard Drives,835,1,22SEP2012:12:00:00 AM,04MAR2009:12:00:00 AM,Others,W
Rep002,S,BO,2DDHH2,561,3B,P9,B2,Monitors,1838,4,23SEP2012:12:00:00 AM,04MAR2009:12:00:00 AM,Private Sector,Y
Rep004,S,BO,2DDK4R,5915,TB,P10,B1,Power Adaptors,4538,2,24SEP2012:12:00:00 AM,05MAR2009:12:00:00 AM,Large Enterprise,C
Rep010,S,BO,2DDLEV,7738,TW,P8,B2,Hard Drives,2844,2,25SEP2012:12:00:00 AM,06MAR2009:12:00:00 AM,Private Sector,W
Rep008,S,BO,2DDLEV,7738,4B,P1,B1,Batteries,3561,4,26SEP2012:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,Y
Rep010,S,BO,2DE50D,9803,CA,P5,B5,Printers,1566,2,27SEP2012:12:00:00 AM,13MAR2009:12:00:00 AM,Private Sector,X
Rep006,E,BO,2DE50D,9803,LU,P5,B1,Printers,588,1,28SEP2012:12:00:00 AM,13MAR2009:12:00:00 AM,Public sector,Q
Rep006,E,BO,2DEHJM,6787,D,P8,B5,Hard Drives,3806,4,29SEP2012:12:00:00 AM,18MAR2009:12:00:00 AM,Others,A
Rep001,E,BO,2DEKVY,8170,W,P8,B5,Hard Drives,2719,1,30SEP2012:12:00:00 AM,19MAR2009:12:00:00 AM,Private Sector,N
Rep005,S,BO,2DF40D,6438,LU,P1,B2,Batteries,3906,4,01OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Large Enterprise,Q
Rep006,S,BO,2DF40D,6438,C,P10,B2,Power Adaptors,3021,3,02OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Others,A
Rep001,S,BO,2DF40D,6438,DI,P1,B3,Batteries,2388,1,03OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Others,A
Rep007,S,BO,2DF40D,6438,KI,P9,B3,Monitors,3602,1,04OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Large Enterprise,A
Rep001,E,BO,2DF40D,6438,A,P6,B1,Speakers,2188,3,05OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Large Enterprise,B
Rep006,S,BO,2DF40D,6438,Z,P8,B2,Hard Drives,4318,1,06OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Public sector,B
Rep010,S,BO,2DF40D,6438,W,P5,B3,Printers,3288,2,07OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Private Sector,N
Rep007,S,BO,2DF40D,6438,ZI,P3,B1,Projectors,4845,1,08OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Public sector,U
Rep006,E,BO,2DF40D,6438,TL,P4,B3,Keyboards,3749,3,09OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Public sector,W
Rep004,S,BO,2DF40D,6438,WB,P1,B5,Batteries,3359,4,10OCT2012:12:00:00 AM,27MAR2009:12:00:00 AM,Large Enterprise,Y
Rep006,S,RO,2D8WN7,8134,ZI,P2,B5,Headsets & Microphones,1629,2,11OCT2012:12:00:00 AM,02JAN2009:12:00:00 AM,Others,U
Rep004,E,RO,2D8YVT,2281,XI,P1,B5,Batteries,4300,4,12OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Others,E
Rep003,S,RO,2D9012,2362,3C,P1,B3,Batteries,3971,3,13OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Public sector,Y
Rep009,E,RO,2D90D5,2589,XI,P5,B1,Printers,3634,1,14OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Public sector,E
Rep002,E,RO,2D90JT,2679,XI,P8,B5,Hard Drives,4519,2,15OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,E
Rep007,S,RO,2D91EE,7126,TW,P5,B3,Printers,4510,4,16OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Public sector,W
Rep010,E,RO,2D91EE,7126,4B,P10,B3,Power Adaptors,4873,2,17OCT2012:12:00:00 AM,05JAN2009:12:00:00 AM,Others,Y
Rep003,S,RO,2D95J0,4286,ZI,P8,B1,Hard Drives,4750,1,18OCT2012:12:00:00 AM,07JAN2009:12:00:00 AM,Public sector,U
Rep002,S,RO,2D95J7,4286,UN,P4,B1,Keyboards,4057,3,19OCT2012:12:00:00 AM,07JAN2009:12:00:00 AM,Private Sector,W
Rep008,S,RO,2D95J7,4286,3B,P6,B2,Speakers,2670,4,20OCT2012:12:00:00 AM,07JAN2009:12:00:00 AM,Others,Y
Rep005,S,RO,2D96FN,6392,UN,P2,B5,Headsets & Microphones,4231,3,21OCT2012:12:00:00 AM,07JAN2009:12:00:00 AM,Private Sector,W
Rep010,E,RO,2D97W5,3807,LU,P2,B5,Headsets & Microphones,4337,3,22OCT2012:12:00:00 AM,08JAN2009:12:00:00 AM,Public sector,Q
Rep009,S,RO,2D9941,0,LB,P8,B2,Hard Drives,3196,4,23OCT2012:12:00:00 AM,09JAN2009:12:00:00 AM,Large Enterprise,Y
Rep007,E,RO,2D99J6,7995,AI,P10,B4,Power Adaptors,1751,4,24OCT2012:12:00:00 AM,09JAN2009:12:00:00 AM,Public sector,M
Rep006,S,RO,2D9D1V,6341,ZI,P4,B1,Keyboards,2398,3,25OCT2012:12:00:00 AM,12JAN2009:12:00:00 AM,Private Sector,U
Rep009,E,RO,2D9DWQ,2570,VI,P5,B5,Printers,4371,1,26OCT2012:12:00:00 AM,12JAN2009:12:00:00 AM,Private Sector,D
Rep003,E,RO,2D9F24,3166,DI,P5,B2,Printers,1501,4,27OCT2012:12:00:00 AM,13JAN2009:12:00:00 AM,Private Sector,A
Rep003,S,RO,2D9F9L,2792,PN,P3,B3,Projectors,3881,2,28OCT2012:12:00:00 AM,13JAN2009:12:00:00 AM,Private Sector,W
Rep006,S,RO,2D9FAK,3924,W,P1,B2,Batteries,3000,4,29OCT2012:12:00:00 AM,13JAN2009:12:00:00 AM,Large Enterprise,N
Rep005,S,RO,2D9FE0,5126,MB,P5,B5,Printers,2484,1,30OCT2012:12:00:00 AM,13JAN2009:12:00:00 AM,Public sector,C
Rep005,E,RO,2D9FE0,5126,UD,P6,B1,Speakers,4552,3,31OCT2012:12:00:00 AM,13JAN2009:12:00:00 AM,Public sector,W
Rep005,S,RO,2D9FR1,1033,Y,P3,B3,Projectors,3047,4,01NOV2012:12:00:00 AM,13JAN2009:12:00:00 AM,Public sector,A
Rep010,E,RO,2D9H55,4286,BI,P3,B2,Projectors,1256,3,02NOV2012:12:00:00 AM,13JAN2009:12:00:00 AM,Large Enterprise,U
Rep010,E,RO,2D9J0C,2095,ZI,P7,B3,Power cables,1145,2,03NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Private Sector,U
Rep003,S,RO,2D9J7M,9513,LB,P8,B3,Hard Drives,3062,1,04NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Public sector,Y
Rep003,E,RO,2D9JL8,2444,BI,P7,B5,Power cables,2761,2,05NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Private Sector,U
Rep005,E,RO,2D9K0A,2641,CA,P9,B5,Monitors,4070,2,06NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Public sector,X
Rep003,S,RO,2D9K0A,2641,3C,P7,B2,Power cables,3506,3,07NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Others,Y
Rep005,E,RO,2D9K1E,6419,ZI,P4,B3,Keyboards,3108,3,08NOV2012:12:00:00 AM,14JAN2009:12:00:00 AM,Public sector,U
Rep001,E,RO,2D9LFM,4454,ZI,P10,B2,Power Adaptors,4809,2,09NOV2012:12:00:00 AM,15JAN2009:12:00:00 AM,Others,U
Rep005,E,RO,2D9PQL,9515,PN,P6,B2,Speakers,4986,2,10NOV2012:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,W
Rep002,S,RO,2D9Q0D,3251,UN,P4,B1,Keyboards,2941,4,11NOV2012:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,W
Rep003,E,RO,2D9Q0J,4428,A,P3,B4,Projectors,3182,4,12NOV2012:12:00:00 AM,16JAN2009:12:00:00 AM,Large Enterprise,Q
Rep004,E,RO,2D9Q65,7207,RI,P7,B2,Power cables,3651,1,13NOV2012:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,M
Rep010,S,RO,2D9TD8,3005,DI,P7,B5,Power cables,4809,3,14NOV2012:12:00:00 AM,17JAN2009:12:00:00 AM,Large Enterprise,A
Rep008,E,RO,2D9YQM,4257,BI,P6,B3,Speakers,4801,2,15NOV2012:12:00:00 AM,20JAN2009:12:00:00 AM,Public sector,U
Rep004,E,RO,2DA0A8,7721,PN,P5,B4,Printers,3196,3,16NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Large Enterprise,W
Rep008,S,RO,2DA0D2,1271,ZI,P10,B5,Power Adaptors,3564,1,17NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Others,U
Rep004,S,RO,2DA0VC,7080,CA,P6,B5,Speakers,2644,2,18NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,X
Rep008,S,RO,2DA0VC,7080,M,P9,B2,Monitors,4786,2,19NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,N
Rep010,S,RO,2DA19W,7719,X,P9,B3,Monitors,2420,2,20NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Large Enterprise,D
Rep004,E,RO,2DA1D3,8753,ZI,P7,B3,Power cables,2201,1,21NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Others,U
Rep001,S,RO,2DA1M1,2442,ZI,P3,B4,Projectors,3466,1,22NOV2012:12:00:00 AM,21JAN2009:12:00:00 AM,Public sector,U
Rep005,S,RO,2DA2K3,1445,XI,P1,B2,Batteries,3171,4,23NOV2012:12:00:00 AM,22JAN2009:12:00:00 AM,Private Sector,E
Rep001,S,RO,2DA2K3,1445,U,P10,B2,Power Adaptors,4778,2,24NOV2012:12:00:00 AM,22JAN2009:12:00:00 AM,Public sector,S
Rep009,S,RO,2DA3C5,5566,UN,P2,B3,Headsets & Microphones,2733,1,25NOV2012:12:00:00 AM,22JAN2009:12:00:00 AM,Private Sector,W
Rep003,S,RO,2DA526,3467,CA,P8,B1,Hard Drives,2235,1,26NOV2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,X
Rep003,S,RO,2DA526,3467,3B,P9,B3,Monitors,2491,3,27NOV2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,Y
Rep006,E,RO,2DA5AF,3120,TL,P2,B2,Headsets & Microphones,3941,3,28NOV2012:12:00:00 AM,23JAN2009:12:00:00 AM,Private Sector,W
Rep007,S,RO,2DA5AF,3120,3B,P3,B1,Projectors,2705,3,29NOV2012:12:00:00 AM,23JAN2009:12:00:00 AM,Public sector,Y
Rep007,E,RO,2DA5C7,3264,1I,P8,B2,Hard Drives,2338,3,30NOV2012:12:00:00 AM,23JAN2009:12:00:00 AM,Private Sector,G
Rep008,E,RO,2DA5T4,8005,ZI,P6,B1,Speakers,853,2,01DEC2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,U
Rep001,S,RO,2DA5XC,7264,UN,P6,B4,Speakers,3157,4,02DEC2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,W
Rep003,E,RO,2DA5XC,7264,3B,P3,B3,Projectors,3339,4,03DEC2012:12:00:00 AM,23JAN2009:12:00:00 AM,Public sector,Y
Rep002,S,RO,2DA613,7264,BI,P8,B4,Hard Drives,1134,4,04DEC2012:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,U
Rep009,E,RO,2DA613,7264,ZI,P4,B3,Keyboards,755,4,05DEC2012:12:00:00 AM,23JAN2009:12:00:00 AM,Others,U
Rep007,S,RO,2DA7YW,9777,DI,P10,B2,Power Adaptors,2650,1,06DEC2012:12:00:00 AM,26JAN2009:12:00:00 AM,Public sector,A
Rep004,E,RO,2DA88H,4309,LB,P4,B4,Keyboards,2580,2,07DEC2012:12:00:00 AM,26JAN2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2DA9X5,8360,Z,P9,B5,Monitors,1216,1,08DEC2012:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,U
Rep005,S,RO,2DAAL9,4257,DI,P8,B1,Hard Drives,1652,4,09DEC2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,A
Rep008,E,RO,2DAAVJ,4892,ZI,P2,B4,Headsets & Microphones,1786,1,10DEC2012:12:00:00 AM,27JAN2009:12:00:00 AM,Others,U
Rep010,E,RO,2DAC01,7294,ZI,P2,B2,Headsets & Microphones,3846,2,11DEC2012:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,U
Rep010,E,RO,2DAD5L,7471,3C,P1,B4,Batteries,2534,4,12DEC2012:12:00:00 AM,28JAN2009:12:00:00 AM,Large Enterprise,Y
Rep002,S,RO,2DAD83,9692,,P3,B4,Projectors,2403,1,13DEC2012:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,G
Rep002,E,RO,2DAD8R,7535,XI,P4,B2,Keyboards,4591,2,14DEC2012:12:00:00 AM,28JAN2009:12:00:00 AM,Others,E
Rep008,E,RO,2DAD8R,7535,WI,P4,B2,Keyboards,3809,1,15DEC2012:12:00:00 AM,28JAN2009:12:00:00 AM,Others,N
Rep002,E,RO,2DADE8,8054,Y,P7,B4,Power cables,3767,4,16DEC2012:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,A
Rep005,E,RO,2DAF1X,5155,ZI,P6,B4,Speakers,4414,4,17DEC2012:12:00:00 AM,29JAN2009:12:00:00 AM,Public sector,U
Rep009,E,RO,2DAF2F,8638,3C,P2,B2,Headsets & Microphones,3827,4,18DEC2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,Y
Rep004,S,RO,2DAFH3,2276,CI,P5,B5,Printers,2534,3,19DEC2012:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,U
Rep005,S,RO,2DAFVC,8332,H,P6,B5,Speakers,1958,2,20DEC2012:12:00:00 AM,29JAN2009:12:00:00 AM,Others,X
Rep007,E,RO,2DAJ25,8332,H,P6,B4,Speakers,533,1,21DEC2012:12:00:00 AM,30JAN2009:12:00:00 AM,Others,X
Rep009,E,RO,2DAM2W,7627,ZI,P5,B2,Printers,2488,2,22DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,U
Rep007,S,RO,2DAM3D,7329,XI,P10,B1,Power Adaptors,3468,3,23DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,E
Rep009,S,RO,2DAMY0,1950,KI,P1,B2,Batteries,1910,3,24DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,A
Rep008,S,RO,2DAN8P,2269,BI,P3,B5,Projectors,982,3,25DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Large Enterprise,U
Rep009,S,RO,2DAN8Q,8030,Z,P1,B5,Batteries,2951,1,26DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,U
Rep009,E,RO,2DANE4,7738,YI,P6,B1,Speakers,1868,2,27DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Others,A
Rep008,S,RO,2DANE4,7738,ZI,P6,B5,Speakers,4048,4,28DEC2012:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,U
Rep006,S,RO,2DAPA4,4220,BI,P4,B3,Keyboards,3382,2,29DEC2012:12:00:00 AM,03FEB2009:12:00:00 AM,Private Sector,U
Rep010,S,RO,2DAPCK,2977,BI,P1,B3,Batteries,967,1,30DEC2012:12:00:00 AM,03FEB2009:12:00:00 AM,Large Enterprise,U
Rep010,E,RO,2DAQ3K,3369,YI,P4,B5,Keyboards,2665,3,31DEC2012:12:00:00 AM,03FEB2009:12:00:00 AM,Public sector,A
Rep010,E,RO,2DAQ56,3398,3B,P4,B5,Keyboards,3613,3,01JAN2013:12:00:00 AM,03FEB2009:12:00:00 AM,Private Sector,Y
Rep001,S,RO,2DAQ9F,2721,CA,P4,B2,Keyboards,1532,2,02JAN2013:12:00:00 AM,03FEB2009:12:00:00 AM,Public sector,X
Rep009,E,RO,2DAQ9F,2721,RI,P7,B1,Power cables,2127,1,03JAN2013:12:00:00 AM,03FEB2009:12:00:00 AM,Private Sector,M
Rep003,E,RO,2DAR0V,727,XB,P1,B1,Batteries,2343,1,04JAN2013:12:00:00 AM,04FEB2009:12:00:00 AM,Public sector,Y
Rep004,S,RO,2DART8,5447,TB,P6,B1,Speakers,3176,3,05JAN2013:12:00:00 AM,04FEB2009:12:00:00 AM,Public sector,C
Rep003,S,RO,2DATQ7,4208,X,P9,B1,Monitors,2687,2,06JAN2013:12:00:00 AM,05FEB2009:12:00:00 AM,Public sector,D
Rep004,S,RO,2DAW2W,6065,ZI,P6,B4,Speakers,4586,2,07JAN2013:12:00:00 AM,06FEB2009:12:00:00 AM,Large Enterprise,U
Rep002,E,RO,2DAW7N,5217,BI,P10,B3,Power Adaptors,805,2,08JAN2013:12:00:00 AM,06FEB2009:12:00:00 AM,Large Enterprise,U
Rep005,E,RO,2DAWDA,5940,ZI,P5,B2,Printers,4051,1,09JAN2013:12:00:00 AM,06FEB2009:12:00:00 AM,Large Enterprise,U
Rep008,S,RO,2DAWVN,2577,Y,P4,B2,Keyboards,1861,4,10JAN2013:12:00:00 AM,06FEB2009:12:00:00 AM,Public sector,A
Rep010,S,RO,2DC1FL,8633,BI,P8,B5,Hard Drives,3693,4,11JAN2013:12:00:00 AM,09FEB2009:12:00:00 AM,Private Sector,U
Rep003,E,RO,2DC1HY,4286,CA,P4,B2,Keyboards,1520,4,12JAN2013:12:00:00 AM,09FEB2009:12:00:00 AM,Public sector,X
Rep006,S,RO,2DC1HY,4286,UN,P8,B1,Hard Drives,4830,3,13JAN2013:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,W
Rep005,E,RO,2DC1HY,4286,3B,P1,B4,Batteries,2423,3,14JAN2013:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,Y
Rep006,E,RO,2DC2A1,9249,XI,P9,B3,Monitors,3816,1,15JAN2013:12:00:00 AM,10FEB2009:12:00:00 AM,Others,E
Rep007,E,RO,2DC2CC,5085,ZI,P9,B5,Monitors,3073,1,16JAN2013:12:00:00 AM,10FEB2009:12:00:00 AM,Large Enterprise,U
Rep008,S,RO,2DC2N8,5541,ZI,P1,B5,Batteries,2430,2,17JAN2013:12:00:00 AM,10FEB2009:12:00:00 AM,Others,U
Rep006,S,RO,2DC4HC,7296,ZI,P6,B5,Speakers,2428,2,18JAN2013:12:00:00 AM,11FEB2009:12:00:00 AM,Large Enterprise,U
Rep001,E,RO,2DC58D,800,CA,P7,B4,Power cables,1438,1,19JAN2013:12:00:00 AM,11FEB2009:12:00:00 AM,Public sector,X
Rep003,E,RO,2DC58D,800,UN,P6,B1,Speakers,2824,2,20JAN2013:12:00:00 AM,11FEB2009:12:00:00 AM,Others,W
Rep003,E,RO,2DC58D,800,3B,P1,B1,Batteries,4586,1,21JAN2013:12:00:00 AM,11FEB2009:12:00:00 AM,Public sector,Y
Rep009,E,RO,2DC805,3422,3B,P7,B5,Power cables,3732,3,22JAN2013:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,Y
Rep009,E,RO,2DCAQA,4571,XI,P4,B5,Keyboards,1019,4,23JAN2013:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,E
Rep008,S,RO,2DCAQK,4571,UN,P9,B4,Monitors,1817,2,24JAN2013:12:00:00 AM,13FEB2009:12:00:00 AM,Public sector,W
Rep004,E,RO,2DCAW9,6148,3C,P3,B1,Projectors,2851,4,25JAN2013:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,Y
Rep009,S,RO,2DCCEJ,6976,II,P4,B1,Keyboards,4714,1,26JAN2013:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,D
Rep002,S,RO,2DCHAE,3023,ZI,P6,B1,Speakers,3276,3,27JAN2013:12:00:00 AM,17FEB2009:12:00:00 AM,Public sector,U
Rep004,S,RO,2DCHFE,940,ZI,P9,B1,Monitors,4545,1,28JAN2013:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,U
Rep004,E,RO,2DCJ3E,9331,BI,P8,B2,Hard Drives,1151,3,29JAN2013:12:00:00 AM,17FEB2009:12:00:00 AM,Large Enterprise,U
Rep003,S,RO,2DCJKY,7909,3B,P9,B1,Monitors,4015,3,30JAN2013:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,Y
Rep006,E,RO,2DCKTC,9385,ZI,P1,B5,Batteries,1318,1,31JAN2013:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,U
Rep003,E,RO,2DCLHM,9833,3B,P6,B4,Speakers,1759,2,01FEB2013:12:00:00 AM,17FEB2009:12:00:00 AM,Others,Y
Rep003,S,RO,2DCN6A,6586,UN,P2,B3,Headsets & Microphones,2383,2,02FEB2013:12:00:00 AM,18FEB2009:12:00:00 AM,Public sector,W
Rep001,E,RO,2DCN6A,6586,3B,P5,B1,Printers,4750,1,03FEB2013:12:00:00 AM,18FEB2009:12:00:00 AM,Public sector,Y
Rep008,E,RO,2DCNQR,3521,II,P8,B1,Hard Drives,728,4,04FEB2013:12:00:00 AM,18FEB2009:12:00:00 AM,Others,D
Rep010,S,RO,2DCP95,1685,ZI,P2,B1,Headsets & Microphones,3766,3,05FEB2013:12:00:00 AM,18FEB2009:12:00:00 AM,Others,U
